,price,rating,n_features,brand_name,capacity_value,capacity_unit,star_rating,has_star_rating,has_inverter,has_wifi,has_voice_control,has_app_control,smart_connectivity_score,ac_split,ac_window,ac_pm25_filter,ac_hepa_filter,ac_auto_clean,ac_hot_and_cold,ac_copper_condenser,ac_Dehumidification,ac_Turbo Mode,ac_Self Diagnosis,ref_single_door,ref_multi_door,ref_chest_freezer,ref_side_door,ref_french_door,ref_double_door,ref_triple_door,ref_frost_free,ref_convertible,ref_door_alarm,ref_door_lock,ref_dispenser,ref_door_display,ref_mini,wm_fully_automatic,wm_semi_automatic,wm_with_dryer,wm_washer_only,wm_dryer_only,wm_front_load,wm_top_load,wm_inbuilt_heater,wm_quick_wash,wm_ss_tub,wm_child_lock,wm_shock_proof,wm_display,log_price,capacity_sq,n_features_sq,rating_sq,capacity_n_features,capacity_rating,rating_n_features,smart_intensity,ac_premium_features,ref_door_complexity,wm_tech_level,features_above_avg,rating_above_avg,capacity_above_avg,brand_frequency,category_Refrigerator,category_WashingMachine,_category_backup
1846,16771,4.55,9,whirlpool,192.0,L,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.727466108290653,36864.0,81,20.702499999999997,1728.0,873.5999999999999,40.949999999999996,0,0,0,0,0.7261904761904763,0.18908730158730158,-94.45039682539681,255,True,False,Refrigerator
1847,39186,4.4,5,blue star,385.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.576100338123224,148225.0,25,19.360000000000003,1925.0,1694.0000000000002,22.0,0,0,0,0,-3.2738095238095237,0.039087301587302115,98.54960317460319,165,True,False,Refrigerator
1848,35990,4.45,4,blue star,375.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.491024186183038,140625.0,16,19.802500000000002,1500.0,1668.75,17.8,0,0,0,0,-4.273809523809524,0.08908730158730194,88.54960317460319,165,True,False,Refrigerator
1849,38605,4.0,5,blue star,350.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.56116298378782,122500.0,25,16.0,1750.0,1400.0,20.0,0,0,0,0,-3.2738095238095237,-0.36091269841269824,63.54960317460319,165,True,False,Refrigerator
1850,26190,4.6,8,lloyd,260.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.173171119285234,67600.0,64,21.159999999999997,2080.0,1196.0,36.8,0,0,0,0,-0.2738095238095237,0.2390873015873014,-26.45039682539681,141,True,False,Refrigerator
1851,46990,4.25,9,haier,328.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.757711372994065,107584.0,81,18.0625,2952.0,1394.0,38.25,0,0,0,0,0.7261904761904763,-0.11091269841269824,41.54960317460319,309,True,False,Refrigerator
1852,104990,4.55,9,haier,598.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.561629911180267,357604.0,81,20.702499999999997,5382.0,2720.9,40.949999999999996,0,0,1,0,0.7261904761904763,0.18908730158730158,311.5496031746032,309,True,False,Refrigerator
1853,40990,4.4,10,bosch,368.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.621107809394994,135424.0,100,19.360000000000003,3680.0,1619.2,44.0,0,0,0,0,1.7261904761904763,0.039087301587302115,81.54960317460319,102,True,False,Refrigerator
1854,29995,4.5,8,whirlpool,231.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.30881931842128,53361.0,64,20.25,1848.0,1039.5,36.0,0,0,0,0,-0.2738095238095237,0.13908730158730176,-55.45039682539681,255,True,False,Refrigerator
1855,37990,4.0,10,samsung,322.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.54510456855174,103684.0,100,16.0,3220.0,1288.0,40.0,0,0,0,0,1.7261904761904763,-0.36091269841269824,35.54960317460319,268,True,False,Refrigerator
1856,25990,4.7,10,samsung,236.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.165505603232393,55696.0,100,22.090000000000003,2360.0,1109.2,47.0,0,0,0,0,1.7261904761904763,0.33908730158730194,-50.45039682539681,268,True,False,Refrigerator
1857,24038,4.75,8,lg,242.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.087432790446181,58564.0,64,22.5625,1936.0,1149.5,38.0,0,0,0,0,-0.2738095238095237,0.38908730158730176,-44.45039682539681,261,True,False,Refrigerator
1858,29490,4.55,10,samsung,256.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29184041103433,65536.0,100,20.702499999999997,2560.0,1164.8,45.5,0,0,0,0,1.7261904761904763,0.18908730158730158,-30.45039682539681,268,True,False,Refrigerator
1859,12690,4.65,8,realme,180.0,L,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.448648359810164,32400.0,64,21.622500000000002,1440.0,837.0000000000001,37.2,0,0,0,0,-0.2738095238095237,0.2890873015873021,-106.45039682539681,39,True,False,Refrigerator
1860,31800,4.4,6,voltas,500.0,L,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.367253014814716,250000.0,36,19.360000000000003,3000.0,2200.0,26.400000000000002,0,0,0,0,-2.2738095238095237,0.039087301587302115,213.5496031746032,218,True,False,Refrigerator
1861,20400,4.1,8,whirlpool,192.0,L,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.923339198238729,36864.0,64,16.81,1536.0,787.1999999999999,32.8,0,0,0,0,-0.2738095238095237,-0.2609126984126986,-94.45039682539681,255,True,False,Refrigerator
1862,14266,4.65,4,blue star,55.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.565704457114814,3025.0,16,21.622500000000002,220.0,255.75000000000003,18.6,0,0,0,0,-4.273809523809524,0.2890873015873021,-231.4503968253968,165,True,False,Refrigerator
1863,17718,4.2,8,godrej,180.0,L,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78239278915807,32400.0,64,17.64,1440.0,756.0,33.6,0,0,0,0,-0.2738095238095237,-0.16091269841269806,-106.45039682539681,230,True,False,Refrigerator
1864,19990,4.1,9,haier,190.0,L,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.903037451255743,36100.0,81,16.81,1710.0,778.9999999999999,36.9,0,0,0,0,0.7261904761904763,-0.2609126984126986,-96.45039682539681,309,True,False,Refrigerator
1865,33615,4.7,6,voltas,500.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.422757423084782,250000.0,36,22.090000000000003,3000.0,2350.0,28.200000000000003,0,0,0,0,-2.2738095238095237,0.33908730158730194,213.5496031746032,218,True,False,Refrigerator
1866,15889,4.65,8,lloyd,188.0,L,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.673445259530762,35344.0,64,21.622500000000002,1504.0,874.2,37.2,0,0,0,0,-0.2738095238095237,0.2890873015873021,-98.45039682539681,141,True,False,Refrigerator
1867,15133,4.75,8,lloyd,188.0,L,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.624699147254466,35344.0,64,22.5625,1504.0,893.0,38.0,0,0,0,0,-0.2738095238095237,0.38908730158730176,-98.45039682539681,141,True,False,Refrigerator
1868,31494,4.5,9,croma,303.0,L,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.357584082056029,91809.0,81,20.25,2727.0,1363.5,40.5,0,0,0,0,0.7261904761904763,0.13908730158730176,16.54960317460319,48,True,False,Refrigerator
1869,18840,4.5,8,haier,205.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.843790625278,42025.0,64,20.25,1640.0,922.5,36.0,0,0,0,0,-0.2738095238095237,0.13908730158730176,-81.45039682539681,309,True,False,Refrigerator
1870,18063,4.25,9,haier,190.0,L,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.801676286389442,36100.0,81,18.0625,1710.0,807.5,38.25,0,0,0,0,0.7261904761904763,-0.11091269841269824,-96.45039682539681,309,True,False,Refrigerator
1871,16990,4.5,8,whirlpool,192.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.740439071085758,36864.0,64,20.25,1536.0,864.0,36.0,0,0,0,0,-0.2738095238095237,0.13908730158730176,-94.45039682539681,255,True,False,Refrigerator
1872,99990,4.1,9,lg,655.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.512835460919986,429025.0,81,16.81,5895.0,2685.4999999999995,36.9,0,0,1,0,0.7261904761904763,-0.2609126984126986,368.5496031746032,261,True,False,Refrigerator
1873,26490,4.15,9,whirlpool,235.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.184560331647974,55225.0,81,17.222500000000004,2115.0,975.2500000000001,37.35,0,0,0,0,0.7261904761904763,-0.21091269841269789,-51.45039682539681,255,True,False,Refrigerator
1874,39391,4.15,8,voltas,228.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58131802898418,51984.0,64,17.222500000000004,1824.0,946.2,33.2,0,0,0,0,-0.2738095238095237,-0.21091269841269789,-58.45039682539681,218,True,False,Refrigerator
1875,29866,4.35,8,godrej,500.0,L,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.304509470946918,250000.0,64,18.922499999999996,4000.0,2175.0,34.8,0,0,0,0,-0.2738095238095237,-0.010912698412698596,213.5496031746032,230,True,False,Refrigerator
1876,16189,4.15,8,whirlpool,192.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69214904667168,36864.0,64,17.222500000000004,1536.0,796.8000000000001,33.2,0,0,0,0,-0.2738095238095237,-0.21091269841269789,-94.45039682539681,255,True,False,Refrigerator
1877,15314,4.0,8,lloyd,178.0,L,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.636588019266876,31684.0,64,16.0,1424.0,712.0,32.0,0,0,0,0,-0.2738095238095237,-0.36091269841269824,-108.45039682539681,141,True,False,Refrigerator
1878,26990,4.1,8,whirlpool,231.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.203258756085228,53361.0,64,16.81,1848.0,947.0999999999999,32.8,0,0,0,0,-0.2738095238095237,-0.2609126984126986,-55.45039682539681,255,True,False,Refrigerator
1879,43349,4.5,9,whirlpool,431.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.677061982208688,185761.0,81,20.25,3879.0,1939.5,40.5,0,0,0,0,0.7261904761904763,0.13908730158730176,144.5496031746032,255,True,False,Refrigerator
1880,28299,4.5,9,godrej,294.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25061708363133,86436.0,81,20.25,2646.0,1323.0,40.5,0,0,0,0,0.7261904761904763,0.13908730158730176,7.549603174603192,230,True,False,Refrigerator
1881,33490,4.15,9,whirlpool,308.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.419032025002059,94864.0,81,17.222500000000004,2772.0,1278.2,37.35,0,0,0,0,0.7261904761904763,-0.21091269841269789,21.54960317460319,255,True,False,Refrigerator
1882,24240,4.4,8,whirlpool,231.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.095800693457734,53361.0,64,19.360000000000003,1848.0,1016.4000000000001,35.2,0,0,0,0,-0.2738095238095237,0.039087301587302115,-55.45039682539681,255,True,False,Refrigerator
1883,17990,4.6,8,godrej,202.0,L,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79762691183662,40804.0,64,21.159999999999997,1616.0,929.1999999999999,36.8,0,0,0,0,-0.2738095238095237,0.2390873015873014,-84.45039682539681,230,True,False,Refrigerator
1885,28000,4.6,6,rockwell,450.0,L,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.239995502805316,202500.0,36,21.159999999999997,2700.0,2070.0,27.599999999999998,0,0,0,0,-2.2738095238095237,0.2390873015873014,163.5496031746032,31,True,False,Refrigerator
1886,52990,4.35,9,whirlpool,467.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.87787736679393,218089.0,81,18.922499999999996,4203.0,2031.4499999999998,39.15,0,0,0,0,0.7261904761904763,-0.010912698412698596,180.5496031746032,255,True,False,Refrigerator
1887,30599,4.35,5,rockwell,550.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.328755287940472,302500.0,25,18.922499999999996,2750.0,2392.5,21.75,0,0,0,0,-3.2738095238095237,-0.010912698412698596,263.5496031746032,31,True,False,Refrigerator
1888,23800,4.35,6,blue star,200.0,L,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.077482875583607,40000.0,36,18.922499999999996,1200.0,869.9999999999999,26.099999999999998,0,0,0,0,-2.2738095238095237,-0.010912698412698596,-86.45039682539681,165,True,False,Refrigerator
1889,31303,4.1,6,haier,439.0,L,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.351501163890248,192721.0,36,16.81,2634.0,1799.8999999999999,24.599999999999998,0,0,0,0,-2.2738095238095237,-0.2609126984126986,152.5496031746032,309,True,False,Refrigerator
1890,124990,4.45,9,lg,635.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.735997013692314,403225.0,81,19.802500000000002,5715.0,2825.75,40.050000000000004,0,0,1,0,0.7261904761904763,0.08908730158730194,348.5496031746032,261,True,False,Refrigerator
1891,20890,4.1,9,whirlpool,192.0,L,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.947073723199049,36864.0,81,16.81,1728.0,787.1999999999999,36.9,0,0,0,0,0.7261904761904763,-0.2609126984126986,-94.45039682539681,255,True,False,Refrigerator
1892,25026,4.4,9,haier,240.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.127710521069902,57600.0,81,19.360000000000003,2160.0,1056.0,39.6,0,0,0,0,0.7261904761904763,0.039087301587302115,-46.45039682539681,309,True,False,Refrigerator
1893,35999,4.25,6,godrej,600.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.491274217438248,360000.0,36,18.0625,3600.0,2550.0,25.5,0,0,1,0,-2.2738095238095237,-0.11091269841269824,313.5496031746032,230,True,False,Refrigerator
1895,26990,4.4,6,voltas,320.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.203258756085228,102400.0,36,19.360000000000003,1920.0,1408.0,26.400000000000002,0,0,0,0,-2.2738095238095237,0.039087301587302115,33.54960317460319,218,True,False,Refrigerator
1896,99990,4.0,9,lg,655.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.512835460919986,429025.0,81,16.0,5895.0,2620.0,36.0,0,0,1,0,0.7261904761904763,-0.36091269841269824,368.5496031746032,261,True,False,Refrigerator
1897,23500,4.65,6,rockwell,305.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.064798252418377,93025.0,36,21.622500000000002,1830.0,1418.25,27.900000000000002,0,0,0,0,-2.2738095238095237,0.2890873015873021,18.54960317460319,31,True,False,Refrigerator
1898,16990,4.25,9,croma,215.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.740439071085758,46225.0,81,18.0625,1935.0,913.75,38.25,0,0,0,0,0.7261904761904763,-0.11091269841269824,-71.45039682539681,48,True,False,Refrigerator
1899,16470,4.4,8,haier,175.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.709356537782675,30625.0,64,19.360000000000003,1400.0,770.0000000000001,35.2,0,0,0,0,-0.2738095238095237,0.039087301587302115,-111.45039682539681,309,True,False,Refrigerator
1900,57590,4.2,9,haier,445.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.961121584475679,198025.0,81,17.64,4005.0,1869.0,37.800000000000004,0,0,0,0,0.7261904761904763,-0.16091269841269806,158.5496031746032,309,True,False,Refrigerator
1901,33099,4.75,8,lg,242.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.407288561365155,58564.0,64,22.5625,1936.0,1149.5,38.0,0,0,0,0,-0.2738095238095237,0.38908730158730176,-44.45039682539681,261,True,False,Refrigerator
1902,18990,4.75,9,whirlpool,192.0,L,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.851720461714246,36864.0,81,22.5625,1728.0,912.0,42.75,0,0,0,0,0.7261904761904763,0.38908730158730176,-94.45039682539681,255,True,False,Refrigerator
1903,49990,4.25,11,candy,602.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.819598268208338,362404.0,121,18.0625,6622.0,2558.5,46.75,0,0,1,0,2.7261904761904763,-0.11091269841269824,315.5496031746032,13,True,False,Refrigerator
1904,15995,4.4,8,whirlpool,192.0,L,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.680093969966709,36864.0,64,19.360000000000003,1536.0,844.8000000000001,35.2,0,0,0,0,-0.2738095238095237,0.039087301587302115,-94.45039682539681,255,True,False,Refrigerator
1905,15210,4.2,8,voltas,183.0,L,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.629774129311743,33489.0,64,17.64,1464.0,768.6,33.6,0,0,0,0,-0.2738095238095237,-0.16091269841269806,-103.45039682539681,218,True,False,Refrigerator
1906,27990,4.25,9,candy,328.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.239638308916676,107584.0,81,18.0625,2952.0,1394.0,38.25,0,0,0,0,0.7261904761904763,-0.11091269841269824,41.54960317460319,13,True,False,Refrigerator
1907,16900,4.65,8,whirlpool,184.0,L,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.735128070758227,33856.0,64,21.622500000000002,1472.0,855.6,37.2,0,0,0,0,-0.2738095238095237,0.2890873015873021,-102.45039682539681,255,True,False,Refrigerator
1908,19995,4.4,8,whirlpool,200.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.903287532533462,40000.0,64,19.360000000000003,1600.0,880.0000000000001,35.2,0,0,0,0,-0.2738095238095237,0.039087301587302115,-86.45039682539681,255,True,False,Refrigerator
1909,17883,4.15,8,haier,190.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.791661737353872,36100.0,64,17.222500000000004,1520.0,788.5000000000001,33.2,0,0,0,0,-0.2738095238095237,-0.21091269841269789,-96.45039682539681,309,True,False,Refrigerator
1910,27727,4.05,9,samsung,236.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.230198011955387,55696.0,81,16.4025,2124.0,955.8,36.449999999999996,0,0,0,0,0.7261904761904763,-0.3109126984126984,-50.45039682539681,268,True,False,Refrigerator
1911,109990,4.1,11,samsung,653.0,L,3.0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.608153823245445,426409.0,121,16.81,7183.0,2677.2999999999997,45.099999999999994,4,0,1,0,2.7261904761904763,-0.2609126984126986,366.5496031746032,268,True,False,Refrigerator
1912,39490,4.05,10,samsung,322.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.583828076826626,103684.0,100,16.4025,3220.0,1304.1,40.5,0,0,0,0,1.7261904761904763,-0.3109126984126984,35.54960317460319,268,True,False,Refrigerator
1913,26200,4.05,9,samsung,236.0,L,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.173552856959743,55696.0,81,16.4025,2124.0,955.8,36.449999999999996,0,0,0,0,0.7261904761904763,-0.3109126984126984,-50.45039682539681,268,True,False,Refrigerator
1914,17590,4.05,9,samsung,223.0,L,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.775142686598905,49729.0,81,16.4025,2007.0,903.15,36.449999999999996,0,0,0,0,0.7261904761904763,-0.3109126984126984,-63.45039682539681,268,True,False,Refrigerator
1915,29391,4.0,9,samsung,236.0,L,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.288477807454907,55696.0,81,16.0,2124.0,944.0,36.0,0,0,0,0,0.7261904761904763,-0.36091269841269824,-50.45039682539681,268,True,False,Refrigerator
