,price,rating,category,n_features,brand_name,capacity_value,capacity_unit,star_rating,has_star_rating,has_inverter,has_wifi,has_voice_control,has_app_control,smart_connectivity_score,model_year,is_recent_model,appliance_age,ac_split,ac_window,ac_pm25_filter,ac_hepa_filter,ac_auto_clean,ac_hot_and_cold,ac_copper_condenser,ac_Dehumidification,ac_Turbo Mode,ac_Self Diagnosis,ref_single_door,ref_multi_door,ref_chest_freezer,ref_side_door,ref_french_door,ref_double_door,ref_triple_door,ref_frost_free,ref_convertible,ref_door_alarm,ref_door_lock,ref_dispenser,ref_door_display,ref_mini,wm_fully_automatic,wm_semi_automatic,wm_with_dryer,wm_washer_only,wm_dryer_only,wm_front_load,wm_top_load,wm_inbuilt_heater,wm_quick_wash,wm_ss_tub,wm_child_lock,wm_shock_proof,wm_display
1668,14490,4.25,Refrigerator,8,panasonic,190.0,L,2.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1669,57990,4.05,Refrigerator,10,samsung,467.0,L,3.0,1,1,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,
1670,47990,4.6,Refrigerator,8,midea,560.0,L,,1,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
1671,30990,4.3,Refrigerator,8,liebherr,316.0,L,2.0,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1672,65978,4.05,Refrigerator,10,samsung,467.0,L,3.0,1,1,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,
1673,15990,4.65,Refrigerator,8,bosch,187.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1674,16490,4.1,Refrigerator,6,voltas,114.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,
1675,83990,4.75,Refrigerator,9,haier,592.0,L,3.0,1,1,1,0,1,2,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
1676,26900,4.65,Refrigerator,4,blue star,284.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
1677,53990,4.6,Refrigerator,11,lg,466.0,L,1.0,1,1,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,
1678,27950,4.0,Refrigerator,5,voltas,320.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1679,29800,4.0,Refrigerator,6,blue star,401.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,
1680,15000,4.55,Refrigerator,6,rockwell,85.0,L,1.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1681,38503,4.25,Refrigerator,4,voltas,450.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1682,27780,4.7,Refrigerator,9,voltas,268.0,L,2.0,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1684,24700,4.2,Refrigerator,5,voltas,320.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1685,45990,4.2,Refrigerator,9,bosch,368.0,L,2.0,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
1686,29790,4.4,Refrigerator,10,lg,240.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1687,12990,4.1,Refrigerator,8,minifrost,50.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,
1688,17990,4.4,Refrigerator,9,haier,145.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,
1689,18500,4.05,Refrigerator,9,haier,185.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
1690,24104,4.55,Refrigerator,7,godrej,302.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1691,23990,4.2,Refrigerator,8,liebherr,245.0,L,2.0,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
1692,21990,4.45,Refrigerator,8,midea,187.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1693,64501,4.6,Refrigerator,8,rockwell,750.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1694,28000,4.2,Refrigerator,4,blue star,300.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1695,16990,4.0,Refrigerator,9,ifb,187.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1696,14990,4.1,Refrigerator,8,midea,215.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1697,97990,4.5,Refrigerator,11,haier,520.0,L,3.0,1,1,1,0,1,2,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,
1698,31490,4.1,Refrigerator,5,haier,303.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
1699,35457,4.25,Refrigerator,3,rockwell,180.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1700,107990,4.15,Refrigerator,11,haier,520.0,L,3.0,1,1,1,0,1,2,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,
1701,29990,4.05,Refrigerator,8,candy,240.0,L,2.0,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1702,28527,4.75,Refrigerator,7,godrej,302.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1703,36860,4.05,Refrigerator,4,blue star,165.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
1704,16390,4.35,Refrigerator,5,blue star,71.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1705,25590,4.5,Refrigerator,6,blue star,301.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,
1706,25990,4.7,Refrigerator,5,blue star,310.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1707,27990,4.55,Refrigerator,9,ifb,265.0,L,2.0,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
1708,21824,4.2,Refrigerator,5,blue star,215.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
1709,19990,4.0,Refrigerator,4,blue star,161.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1710,25800,4.4,Refrigerator,4,blue star,108.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1711,37490,4.25,Refrigerator,4,blue star,301.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
1712,16240,4.45,Refrigerator,9,whirlpool,192.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1713,26590,4.75,Refrigerator,6,blue star,301.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1714,25490,4.6,Refrigerator,8,godrej,233.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
1715,17490,4.35,Refrigerator,8,lg,185.0,L,5.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1716,17490,4.7,Refrigerator,8,lg,185.0,L,5.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1717,39990,4.6,Refrigerator,10,samsung,350.0,L,3.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,
1718,40490,4.15,Refrigerator,10,samsung,350.0,L,3.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,
1719,38990,4.4,Refrigerator,9,samsung,350.0,L,2.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1720,33500,4.6,Refrigerator,3,western,240.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1721,31494,4.05,Refrigerator,10,panasonic,322.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1722,95990,4.05,Refrigerator,10,lg,650.0,L,3.0,1,1,1,0,1,2,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
1723,30994,4.2,Refrigerator,10,panasonic,292.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1724,17999,4.2,Refrigerator,8,voltas,185.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1725,15090,4.75,Refrigerator,8,lloyd,188.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1726,31212,4.25,Refrigerator,8,panasonic,292.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1727,12650,4.45,Refrigerator,9,voltas,183.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1728,24990,4.3,Refrigerator,8,kenstar,183.0,L,3.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1729,51990,4.1,Refrigerator,8,samsung,419.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,1,0,0,0,0,,,,,,,,,,,,,
1730,19990,4.25,Refrigerator,10,realme,233.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1731,11601,4.1,Refrigerator,8,bpl,85.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,
1732,48490,4.3,Refrigerator,9,samsung,396.0,L,3.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,1,0,0,0,0,,,,,,,,,,,,,
1733,17326,4.15,Refrigerator,8,haier,185.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1734,38000,4.35,Refrigerator,10,ifb,243.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
1735,47490,4.45,Refrigerator,10,samsung,396.0,L,3.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1736,48990,4.55,Refrigerator,10,samsung,419.0,L,3.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1737,31790,4.45,Refrigerator,9,godrej,308.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1738,17599,4.4,Refrigerator,8,sharp,187.0,L,2.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1739,47990,4.25,Refrigerator,9,samsung,419.0,L,2.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
1740,15990,4.05,Refrigerator,9,lloyd,178.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1741,17567,4.6,Refrigerator,9,lloyd,178.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1742,49490,4.65,Refrigerator,9,samsung,419.0,L,3.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,1,0,0,0,0,,,,,,,,,,,,,
1743,53378,4.6,Refrigerator,10,samsung,396.0,L,2.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,
1744,14064,4.6,Refrigerator,8,lloyd,188.0,L,1.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1745,17900,4.5,Refrigerator,8,haier,190.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1746,34690,4.75,Refrigerator,8,lloyd,310.0,L,3.0,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
1747,13191,4.45,Refrigerator,8,lloyd,188.0,L,1.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1748,25100,4.3,Refrigerator,8,haier,240.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1749,109990,4.55,Refrigerator,8,haier,598.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
1750,24990,4.4,Refrigerator,9,haier,240.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1751,23200,4.4,Refrigerator,9,voltas,228.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,
1752,23430,4.7,Refrigerator,9,voltas,228.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,
1753,35600,4.7,Refrigerator,9,haier,268.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,
1754,15790,4.1,Refrigerator,8,lg,185.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1755,48900,4.5,Refrigerator,8,godrej,436.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
1756,24500,4.15,Refrigerator,8,lloyd,240.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
1757,25999,4.05,Refrigerator,10,godrej,244.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,1,0,0,0,,,,,,,,,,,,,
1758,32490,4.25,Refrigerator,9,godrej,308.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1759,29490,4.3,Refrigerator,8,godrej,272.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1760,44990,4.15,Refrigerator,9,lg,380.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1761,138990,4.7,Refrigerator,10,lg,630.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,
1762,21399,4.25,Refrigerator,8,lg,185.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1763,19380,4.0,Refrigerator,10,ifb,197.0,L,3.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1764,117990,4.25,Refrigerator,11,samsung,653.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,
1765,18999,4.0,Refrigerator,8,admiral,175.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1766,194990,4.05,Refrigerator,11,lg,630.0,L,3.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,
1767,18750,4.05,Refrigerator,10,ifb,187.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1768,23765,4.7,Refrigerator,8,godrej,300.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1769,26975,4.5,Refrigerator,8,godrej,207.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1770,47490,4.25,Refrigerator,11,lg,446.0,L,1.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,1,0,0,0,,,,,,,,,,,,,
1771,17590,4.35,Refrigerator,8,liebherr,202.0,L,3.0,1,1,0,0,0,0,2021,0,5,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1772,24734,4.3,Refrigerator,10,whirlpool,235.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,1,0,0,0,,,,,,,,,,,,,
1773,14490,4.1,Refrigerator,8,haier,190.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1774,29390,4.2,Refrigerator,8,whirlpool,235.0,L,,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,
1775,21990,4.3,Refrigerator,8,bosch,207.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1776,13990,4.65,Refrigerator,9,marq,208.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1777,17990,4.45,Refrigerator,8,bosch,207.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1778,114990,4.55,Refrigerator,9,lg,635.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1779,17500,4.3,Refrigerator,8,godrej,180.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1780,35094,4.6,Refrigerator,8,godrej,272.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1781,17990,4.15,Refrigerator,8,whirlpool,207.0,L,3.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1782,25150,4.0,Refrigerator,10,haier,240.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1783,12790,4.1,Refrigerator,9,marq,183.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1784,39990,4.55,Refrigerator,9,bosch,334.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
1785,11639,4.05,Refrigerator,7,lg,43.0,L,1.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,
1786,21490,4.55,Refrigerator,9,croma,251.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1787,181472,4.65,Refrigerator,11,samsung,650.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,
1788,18605,4.2,Refrigerator,9,haier,190.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1789,28990,4.5,Refrigerator,10,haier,237.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1790,18990,4.25,Refrigerator,10,ifb,197.0,L,5.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1791,16490,4.4,Refrigerator,10,ifb,197.0,L,5.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1792,68890,4.5,Refrigerator,10,haier,596.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,
1793,27490,4.6,Refrigerator,10,ifb,265.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
1794,17390,4.75,Refrigerator,8,haier,190.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1795,16150,4.65,Refrigerator,9,voltas,208.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1796,13579,4.15,Refrigerator,8,haier,190.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1797,24999,4.3,Refrigerator,9,haier,240.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1798,24790,4.55,Refrigerator,9,haier,240.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1799,11990,4.35,Refrigerator,8,haier,185.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1800,15503,4.5,Refrigerator,6,blue star,108.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1801,18044,4.75,Refrigerator,6,blue star,161.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1802,19463,4.45,Refrigerator,8,haier,190.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1803,17446,4.25,Refrigerator,8,haier,205.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1804,16250,4.65,Refrigerator,8,haier,175.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1805,21599,4.35,Refrigerator,9,midea,233.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
